Title,URL,Visited Date and Time,Total Time Spent (s),Total Time Spent (m)
"mongodb tutorial javatpoint - Search","https://www.bing.com/search?pglt=43&q=mongodb+tutorial+javatpoint&cvid=7036134bf64c40edb6e819fe2801baee&gs_lcrp=EgRlZGdlKgcIABAAGPkHMgcIABAAGPkHMgYIARBFGDkyBggCEAAYQDIGCAMQABhAMgYIBBAAGEAyBggFEAAYQDIGCAYQRRhBMgYIBxBFGDwyBggIEEUYPNIBCDY5MTRqMGoxqAIAsAIA&FORM=ANNTA1&PC=U531","2024-11-03 17:29:29",0.00,0.00
"","https://www.bing.com/ck/a?!&&p=d7f750471afb0ae59b1d395681f93134d7f70cc3afffa29b78693731ee5f51a8JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=mongodb+tutorial+javatpoint&u=a1aHR0cHM6Ly93d3cuamF2YXRwb2ludC5jb20vbW9uZ29kYi10dXRvcmlhbA&ntb=1","2024-11-03 17:29:34",0.04,0.00
"mongodb tutorial javatpoint - Search","https://www.bing.com/search?pglt=43&q=mongodb+tutorial+javatpoint&cvid=7036134bf64c40edb6e819fe2801baee&gs_lcrp=EgRlZGdlKgcIABAAGPkHMgcIABAAGPkHMgYIARBFGDkyBggCEAAYQDIGCAMQABhAMgYIBBAAGEAyBggFEAAYQDIGCAYQRRhBMgYIBxBFGDwyBggIEEUYPNIBCDY5MTRqMGoxqAIAsAIA&FORM=ANNTA1&PC=U531","2024-11-03 17:29:34",1.64,0.03
"MongoDB Tutorial: What It is and Features - javatpoint","https://www.javatpoint.com/mongodb-tutorial","2024-11-03 17:29:36",23.07,0.38
"MongoDB Insert Documents - javatpoint","https://www.javatpoint.com/mongodb-insert-documents","2024-11-03 17:29:59",81.11,1.35
"MongoDB Update Documents - javatpoint","https://www.javatpoint.com/mongodb-update-documents","2024-11-03 17:31:20",15.54,0.26
"MongoDB Delete Documents - javatpoint","https://www.javatpoint.com/mongodb-delete-documents","2024-11-03 17:31:36",0.00,0.00
"nested documents in mongodb - Search","https://www.bing.com/search?pglt=43&q=nested+documents+in+mongodb&cvid=83a66fca115549a6afd76c10799da2cb&gs_lcrp=EgRlZGdlKgYIARAAGEAyBggAEEUYOTIGCAEQABhAMgYIAhAAGEAyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQABhAMgYICBAAGEDSAQk1NjYzOGowajGoAgCwAgA&FORM=ANNTA1&PC=U531","2024-11-03 17:32:44",5.15,0.09
"nested documents in mongodb java - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+java&qs=GS&pq=nested+documents+in+mongodb&sk=HS1GS3&sc=8-27&cvid=9C876EA4ACC440FBBD493F4567A5DD64&FORM=QBRE&sp=5&lq=0","2024-11-03 17:32:49",73.29,1.22
"","https://www.bing.com/ck/a?!&&p=5ef263e977bc638b968f52e6bda2cd013f771a2a863db20d78ce0b6cd231c150JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=nested+documents+in+mongodb+java&u=a1aHR0cHM6Ly93d3cuZ2Vla3Nmb3JnZWVrcy5vcmcvbW9uZ29kYi1lbWJlZGRlZC1kb2N1bWVudHMv&ntb=1","2024-11-03 17:32:59",0.03,0.00
"nested documents in mongodb java - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+java&qs=GS&pq=nested+documents+in+mongodb&sk=HS1GS3&sc=8-27&cvid=9C876EA4ACC440FBBD493F4567A5DD64&FORM=QBRE&sp=5&lq=0","2024-11-03 17:32:59",0.11,0.00
"MongoDB - Embedded Documents - GeeksforGeeks","https://www.geeksforgeeks.org/mongodb-embedded-documents/","2024-11-03 17:32:59",0.00,0.00
"nested documents in mongodb java spring boot - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+java+spring+boot&qs=GS&pq=nested+documents+in+mongodb+java&sk=HS1GS3&sc=9-32&cvid=20EB2C2656A94C89A42B962A951C1676&FORM=QBRE&sp=5&lq=0","2024-11-03 17:34:02",69.68,1.16
"","https://www.bing.com/ck/a?!&&p=9c4da1e70625bc1d138e399b7fd30c989adec8a2b305ff3df3b903b021219066JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=nested+documents+in+mongodb+java+spring+boot&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvNTIzNDEwOTUvaG93LXRvLXBlcnNpc3QtbmVzdGVkLWRvY3VtZW50cy1pbi1tb25nb2RiLXNwcmluZy1ib290&ntb=1","2024-11-03 17:34:08",0.03,0.00
"nested documents in mongodb java spring boot - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+java+spring+boot&qs=GS&pq=nested+documents+in+mongodb+java&sk=HS1GS3&sc=9-32&cvid=20EB2C2656A94C89A42B962A951C1676&FORM=QBRE&sp=5&lq=0","2024-11-03 17:34:08",0.49,0.01
"java - How to persist nested documents in mongodb Spring Boot? - Stack Overflow","https://stackoverflow.com/questions/52341095/how-to-persist-nested-documents-in-mongodb-spring-boot","2024-11-03 17:34:08",0.00,0.00
"nested documents in mongodb spring boot - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+spring+boot&qs=n&form=QBRE&sp=-1&lq=0&pq=nested+documents+in+mongodb+spring+boot&sc=8-39&sk=&cvid=140B7E3385F54161B136A25DD9C1AE21&ghsh=0&ghacc=0&ghpl=","2024-11-03 17:35:12",0.00,0.00
"","https://www.bing.com/ck/a?!&&p=d3d446fad572c7c2282713e3b3249723809ccd5e88996309268598df076b7338JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=nested+documents+in+mongodb+spring+boot&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvMjU0Mjk2NTcvc3ByaW5nLWFuZC1tb25nb2RiLW5lc3RlZC1kb2N1bWVudHM&ntb=1","2024-11-03 17:35:16",0.06,0.00
"nested documents in mongodb spring boot - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+spring+boot&qs=n&form=QBRE&sp=-1&lq=0&pq=nested+documents+in+mongodb+spring+boot&sc=8-39&sk=&cvid=140B7E3385F54161B136A25DD9C1AE21&ghsh=0&ghacc=0&ghpl=","2024-11-03 17:35:16",0.56,0.01
"Spring and mongoDB nested documents - Stack Overflow","https://stackoverflow.com/questions/25429657/spring-and-mongodb-nested-documents","2024-11-03 17:35:17",0.00,0.00
"","https://www.bing.com/ck/a?!&&p=daea8015209641961296c4e3d29600f5f81cd3c16efce71cc8ce7c4a00d0dc3fJmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=nested+documents+in+mongodb+spring+boot&u=a1aHR0cHM6Ly9zdGFja292ZXJmbG93LmNvbS9xdWVzdGlvbnMvMTI3MzAzNzAvc3ByaW5nLWRhdGEtbW9uZ29kYi1maW5kYnktbWV0aG9kLWZvci1uZXN0ZWQtb2JqZWN0cw&ntb=1","2024-11-03 17:35:20",0.02,0.00
"nested documents in mongodb spring boot - Search","https://www.bing.com/search?q=nested+documents+in+mongodb+spring+boot&qs=n&form=QBRE&sp=-1&lq=0&pq=nested+documents+in+mongodb+spring+boot&sc=8-39&sk=&cvid=140B7E3385F54161B136A25DD9C1AE21&ghsh=0&ghacc=0&ghpl=","2024-11-03 17:35:20",0.37,0.01
"spring data - Mongodb - findBy Method for nested objects - Stack Overflow","https://stackoverflow.com/questions/12730370/spring-data-mongodb-findby-method-for-nested-objects","2024-11-03 17:35:21",0.00,0.00
"primary key and foreign key in mongodb - Search","https://www.bing.com/search?pglt=43&q=primary+key+and+foreign+key+in+mongodb&cvid=dd17666cdcb4405abc0bc2b745e9f535&gs_lcrp=EgRlZGdlKgYIAhAAGEAyBggAEEUYOTIGCAEQABhAMgYIAhAAGEAyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQABhAMgYICBAAGEDSAQkzMDk5N2owajGoAgCwAgA&FORM=ANNTA1&PC=U531","2024-11-03 18:03:53",0.00,0.00
"","https://www.bing.com/ck/a?!&&p=9965334d60224ef99ec0934711fdb2c09fe1774257afc2c6bda9484b96da6011JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=primary+key+and+foreign+key+in+mongodb&u=a1aHR0cHM6Ly93d3cuZ2Vla3Nmb3JnZWVrcy5vcmcvaG93LXRvLXNldC1hLXByaW1hcnkta2V5LWluLW1vbmdvZGRiLw&ntb=1","2024-11-03 18:04:02",0.06,0.00
"primary key and foreign key in mongodb - Search","https://www.bing.com/search?pglt=43&q=primary+key+and+foreign+key+in+mongodb&cvid=dd17666cdcb4405abc0bc2b745e9f535&gs_lcrp=EgRlZGdlKgYIAhAAGEAyBggAEEUYOTIGCAEQABhAMgYIAhAAGEAyBggDEAAYQDIGCAQQABhAMgYIBRAAGEAyBggGEAAYQDIGCAcQABhAMgYICBAAGEDSAQkzMDk5N2owajGoAgCwAgA&FORM=ANNTA1&PC=U531","2024-11-03 18:04:02",5.49,0.09
"How to Set a Primary Key in MongoDB? - GeeksforGeeks","https://www.geeksforgeeks.org/how-to-set-a-primary-key-in-mongoddb/","2024-11-03 18:04:08",0.00,0.00
"Vertical tabs","https://www.microsoft.com/edge/features/vertical-tabs?OCID=M4036M&form=M4036M&msclkid=c2cdb476eaaf1dee462dd351e9749b5d","2024-11-03 18:09:00",0.00,0.00
"Vertical tabs","https://www.microsoft.com/en-us/edge/features/vertical-tabs?OCID=M4036M&form=M4036M&msclkid=c2cdb476eaaf1dee462dd351e9749b5d","2024-11-03 18:09:00",0.61,0.01
"Vertical tabs","https://www.microsoft.com/en-us/edge/features/vertical-tabs?OCID=M4036M&form=M4036M&msclkid=c2cdb476eaaf1dee462dd351e9749b5d","2024-11-03 18:09:01",0.52,0.01
"Vertical tabs","https://www.microsoft.com/en-us/edge/features/vertical-tabs?OCID=M4036M&form=M4036M&msclkid=c2cdb476eaaf1dee462dd351e9749b5d","2024-11-03 18:09:01",0.27,0.00
"Vertical tabs","https://www.microsoft.com/en-us/edge/features/vertical-tabs?OCID=M4036M&form=M4036M&msclkid=c2cdb476eaaf1dee462dd351e9749b5d","2024-11-03 18:09:01",0.00,0.00
"whatsapp - Search","https://www.bing.com/search?filters=ufn%3a%22WhatsApp%22+sid%3a%22e222f4ec-6195-a300-6e2a-d15093aece26%22&pglt=43&q=whatsapp&cvid=0fc69f72e2f2443c82f493db549cb5c8&gs_lcrp=EgRlZGdlKgcIABAuGPkHMgcIABAuGPkHMgYIARAAGEAyBggCEEUYOzIGCAMQRRg5MgYIBBAAGEAyBggFEAAYQDIGCAYQABhAMgYIBxBFGDwyBggIEEUYPdIBCDEyNTJqMGoxqAIAsAIA&FORM=ANSPA1&PC=U531","2024-11-03 20:31:16",102.92,1.72
"","https://www.bing.com/ck/a?!&&p=40f9b8bb725ada85dff5b6807d8aee5f8b8cb8f41c5a41663c8177addc86e586JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=whatsapp&u=a1aHR0cHM6Ly93ZWIud2hhdHNhcHAuY29tLw&ntb=1","2024-11-03 20:31:18",0.02,0.00
"whatsapp - Search","https://www.bing.com/search?filters=ufn%3a%22WhatsApp%22+sid%3a%22e222f4ec-6195-a300-6e2a-d15093aece26%22&pglt=43&q=whatsapp&cvid=0fc69f72e2f2443c82f493db549cb5c8&gs_lcrp=EgRlZGdlKgcIABAuGPkHMgcIABAuGPkHMgYIARAAGEAyBggCEEUYOzIGCAMQRRg5MgYIBBAAGEAyBggFEAAYQDIGCAYQABhAMgYIBxBFGDwyBggIEEUYPdIBCDEyNTJqMGoxqAIAsAIA&FORM=ANSPA1&PC=U531","2024-11-03 20:31:18",0.79,0.01
"(91) WhatsApp","https://web.whatsapp.com/","2024-11-03 20:31:19",95.16,1.59
"","https://www.bing.com/ck/a?!&&p=40f9b8bb725ada85dff5b6807d8aee5f8b8cb8f41c5a41663c8177addc86e586JmltdHM9MTczMDU5MjAwMA&ptn=3&ver=2&hsh=4&fclid=07da6f46-7ed0-6cb7-16a5-7a6d7fb26d8c&psq=whatsapp&u=a1aHR0cHM6Ly93ZWIud2hhdHNhcHAuY29tLw&ntb=1","2024-11-03 20:32:41",0.02,0.00
"whatsapp - Search","https://www.bing.com/search?filters=ufn%3a%22WhatsApp%22+sid%3a%22e222f4ec-6195-a300-6e2a-d15093aece26%22&pglt=43&q=whatsapp&cvid=0fc69f72e2f2443c82f493db549cb5c8&gs_lcrp=EgRlZGdlKgcIABAuGPkHMgcIABAuGPkHMgYIARAAGEAyBggCEEUYOzIGCAMQRRg5MgYIBBAAGEAyBggFEAAYQDIGCAYQABhAMgYIBxBFGDwyBggIEEUYPdIBCDEyNTJqMGoxqAIAsAIA&FORM=ANSPA1&PC=U531","2024-11-03 20:32:41",0.30,0.01
"(91) WhatsApp","https://web.whatsapp.com/","2024-11-03 20:32:41",5.00,0.08
"(91) WhatsApp","https://web.whatsapp.com/","2024-11-03 20:32:54",7.49,0.12
"(91) WhatsApp","https://web.whatsapp.com/","2024-11-03 20:33:02",8755.37,145.92
"ChatGPT","https://chatgpt.com/","2024-11-03 20:34:04",0.82,0.01
"ChatGPT","https://chatgpt.com/","2024-11-03 20:34:05",8699.05,144.98
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:58:05",0.53,0.01
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:58:06",0.22,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:58:06",0.12,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:58:06",10.48,0.17
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:58:16",0.09,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:16",0.17,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:17",5.51,0.09
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:22",0.05,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:22",0.69,0.01
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 21:58:23",0.19,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 21:58:23",0.14,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 21:58:23",0.16,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 21:58:23",2.62,0.04
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:26",0.09,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:26",0.10,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:26",0.07,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:26",4.23,0.07
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:30",0.07,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:30",0.78,0.01
"java-hangout/crypto-service: crypto-service","https://github.com/java-hangout/crypto-service","2024-11-03 21:58:31",0.08,0.00
"java-hangout/crypto-service: crypto-service","https://github.com/java-hangout/crypto-service","2024-11-03 21:58:31",0.11,0.00
"java-hangout/crypto-service: crypto-service","https://github.com/java-hangout/crypto-service","2024-11-03 21:58:31",0.12,0.00
"java-hangout/crypto-service: crypto-service","https://github.com/java-hangout/crypto-service","2024-11-03 21:58:32",4.68,0.08
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:36",0.12,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:36",0.11,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:36",0.08,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:37",7.13,0.12
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:44",0.09,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:58:44",0.85,0.01
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services","2024-11-03 21:58:45",0.10,0.00
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services","2024-11-03 21:58:45",0.10,0.00
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services","2024-11-03 21:58:45",0.12,0.00
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services","2024-11-03 21:58:45",2.52,0.04
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services","2024-11-03 21:58:47",0.06,0.00
"micro-services/src at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src","2024-11-03 21:58:47",0.14,0.00
"micro-services/src at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src","2024-11-03 21:58:48",1.36,0.02
"micro-services/src/main at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main","2024-11-03 21:58:49",0.19,0.00
"micro-services/src/main at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main","2024-11-03 21:58:49",0.47,0.01
"micro-services/src/main at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main","2024-11-03 21:58:50",0.72,0.01
"micro-services/src/main/java/com/javahangout/retail at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main/java/com/javahangout/retail","2024-11-03 21:58:50",0.18,0.00
"micro-services/src/main/java/com/javahangout/retail at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main/java/com/javahangout/retail","2024-11-03 21:58:51",0.48,0.01
"micro-services/src/main/java/com/javahangout/retail at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main/java/com/javahangout/retail","2024-11-03 21:58:51",3.02,0.05
"micro-services/src/main/java/com/javahangout/retail/RetailServiceApplication.java at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/blob/master/src/main/java/com/javahangout/retail/RetailServiceApplication.java","2024-11-03 21:58:54",0.46,0.01
"micro-services/src/main/java/com/javahangout/retail/RetailServiceApplication.java at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/blob/master/src/main/java/com/javahangout/retail/RetailServiceApplication.java","2024-11-03 21:58:54",3.33,0.06
"micro-services/src/main/java/com/javahangout/retail at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main/java/com/javahangout/retail","2024-11-03 21:58:58",1.67,0.03
"micro-services/src/main at master · java-hangout/micro-services","https://github.com/java-hangout/micro-services/tree/master/src/main","2024-11-03 21:58:59",3.47,0.06
"java-hangout/micro-services: retail service","https://github.com/java-hangout/micro-services/tree/master","2024-11-03 21:59:03",4.87,0.08
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:59:08",17.14,0.29
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:59:25",6.14,0.10
"java-hangout/DemoApp: All Demo programs","https://github.com/java-hangout/DemoApp","2024-11-03 21:59:31",0.09,0.00
"java-hangout/DemoApp: All Demo programs","https://github.com/java-hangout/DemoApp","2024-11-03 21:59:31",0.12,0.00
"java-hangout/DemoApp: All Demo programs","https://github.com/java-hangout/DemoApp","2024-11-03 21:59:31",0.19,0.00
"java-hangout/DemoApp: All Demo programs","https://github.com/java-hangout/DemoApp","2024-11-03 21:59:31",3.71,0.06
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 21:59:35",8.11,0.14
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 21:59:43",0.08,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 21:59:43",0.10,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 21:59:43",0.12,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 21:59:44",1.97,0.03
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 21:59:46",0.10,0.00
"test-service/test-service at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service","2024-11-03 21:59:46",0.15,0.00
"test-service/test-service at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service","2024-11-03 21:59:46",0.01,0.00
"test-service/test-service at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service","2024-11-03 21:59:46",1.92,0.03
"test-service/test-service/src at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src","2024-11-03 21:59:48",0.32,0.01
"test-service/test-service/src at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src","2024-11-03 21:59:48",1.25,0.02
"test-service/test-service/src/main at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main","2024-11-03 21:59:49",0.25,0.00
"test-service/test-service/src/main at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main","2024-11-03 21:59:49",0.40,0.01
"test-service/test-service/src/main at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main","2024-11-03 21:59:50",1.69,0.03
"test-service/test-service/src/main/java/com/javahangout at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main/java/com/javahangout","2024-11-03 21:59:52",0.35,0.01
"test-service/test-service/src/main/java/com/javahangout at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main/java/com/javahangout","2024-11-03 21:59:52",2.30,0.04
"test-service/test-service/src/main/java/com/javahangout/TestServiceApplication.java at master · java-hangout/test-service","https://github.com/java-hangout/test-service/blob/master/test-service/src/main/java/com/javahangout/TestServiceApplication.java","2024-11-03 21:59:54",0.42,0.01
"test-service/test-service/src/main/java/com/javahangout/TestServiceApplication.java at master · java-hangout/test-service","https://github.com/java-hangout/test-service/blob/master/test-service/src/main/java/com/javahangout/TestServiceApplication.java","2024-11-03 21:59:55",2.50,0.04
"test-service/test-service/src/main/java/com/javahangout at master · java-hangout/test-service","https://github.com/java-hangout/test-service/tree/master/test-service/src/main/java/com/javahangout","2024-11-03 21:59:57",2.00,0.03
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 21:59:59",4.07,0.07
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:03",0.11,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:03",0.09,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:03",0.11,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:03",10.64,0.18
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:14",0.12,0.00
"Branches · java-hangout/test-service","https://github.com/java-hangout/test-service/branches","2024-11-03 22:00:14",0.10,0.00
"Branches · java-hangout/test-service","https://github.com/java-hangout/test-service/branches","2024-11-03 22:00:14",6.61,0.11
"Branches · java-hangout/test-service","https://github.com/java-hangout/test-service/branches","2024-11-03 22:00:21",0.10,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 22:00:21",0.08,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 22:00:21",3.08,0.05
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 22:00:24",0.06,0.00
"java-hangout (Veeresh Naidu)","https://github.com/java-hangout","2024-11-03 22:00:24",0.63,0.01
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:25",0.08,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:25",0.09,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:25",0.12,0.00
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:25",23.99,0.40
"java-hangout/test-service: testing repo","https://github.com/java-hangout/test-service","2024-11-03 22:00:49",0.04,0.00
"General","https://github.com/java-hangout/test-service/settings","2024-11-03 22:00:49",0.21,0.00
"General","https://github.com/java-hangout/test-service/settings","2024-11-03 22:00:49",36.79,0.61
"Confirm access","https://github.com/java-hangout/test-service/settings/delete","2024-11-03 22:01:26",0.04,0.00
"Confirm access","https://github.com/java-hangout/test-service/settings/delete","2024-11-03 22:01:26",0.05,0.00
"Confirm access","https://github.com/java-hangout/test-service/settings/delete","2024-11-03 22:01:26",0.19,0.00
"Confirm access","https://github.com/java-hangout/test-service/settings/delete","2024-11-03 22:01:26",46.48,0.77
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:13",0.09,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:13",0.15,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:13",0.01,0.00
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:13",16.72,0.28
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:30",0.05,0.00
"New repository","https://github.com/new","2024-11-03 22:02:30",0.18,0.00
"New repository","https://github.com/new","2024-11-03 22:02:30",20.00,0.33
"Your Repositories","https://github.com/java-hangout?tab=repositories","2024-11-03 22:02:50",3.45,0.06
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 22:02:54",0.07,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 22:02:54",0.09,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 22:02:54",0.12,0.00
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 22:02:54",14.47,0.24
"java-hangout/ticketing-system-service: Internal Ticketing System Service","https://github.com/java-hangout/ticketing-system-service","2024-11-03 22:03:08",0.10,0.00
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches","2024-11-03 22:03:08",0.10,0.00
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches","2024-11-03 22:03:08",0.01,0.00
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches","2024-11-03 22:03:08",5.50,0.09
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches/yours","2024-11-03 22:03:14",0.38,0.01
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches/yours","2024-11-03 22:03:14",0.11,0.00
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches/active","2024-11-03 22:03:14",0.27,0.00
"Branches · java-hangout/ticketing-system-service","https://github.com/java-hangout/ticketing-system-service/branches/active","2024-11-03 22:03:15",0.68,0.01
